Time,Name,CPU,Memory,NetIO,BlockIO
02:02:28,project6supersorter3400-web-1,34.14%,96.66MiB / 15.59GiB,1.24GB / 4.05GB,885kB / 0B
02:02:30,project6supersorter3400-web-1,22.68%,97.74MiB / 15.59GiB,1.24GB / 4.05GB,885kB / 0B
02:02:32,project6supersorter3400-web-1,23.62%,97.59MiB / 15.59GiB,1.25GB / 4.05GB,885kB / 0B
02:02:35,project6supersorter3400-web-1,31.31%,99.11MiB / 15.59GiB,1.25GB / 4.06GB,885kB / 0B
02:02:37,project6supersorter3400-web-1,27.63%,94.1MiB / 15.59GiB,1.25GB / 4.06GB,885kB / 0B
02:02:39,project6supersorter3400-web-1,29.90%,97.25MiB / 15.59GiB,1.25GB / 4.07GB,885kB / 0B
02:02:41,project6supersorter3400-web-1,24.17%,96.43MiB / 15.59GiB,1.25GB / 4.07GB,885kB / 0B
02:02:43,project6supersorter3400-web-1,30.49%,96.24MiB / 15.59GiB,1.25GB / 4.08GB,885kB / 0B
02:02:46,project6supersorter3400-web-1,30.86%,97.75MiB / 15.59GiB,1.25GB / 4.08GB,885kB / 0B
02:02:48,project6supersorter3400-web-1,14.12%,95.81MiB / 15.59GiB,1.26GB / 4.09GB,885kB / 0B
02:02:50,project6supersorter3400-web-1,23.22%,94.46MiB / 15.59GiB,1.26GB / 4.09GB,885kB / 0B
02:02:52,project6supersorter3400-web-1,23.34%,92.19MiB / 15.59GiB,1.26GB / 4.09GB,885kB / 0B
02:02:55,project6supersorter3400-web-1,39.51%,94.05MiB / 15.59GiB,1.26GB / 4.1GB,885kB / 0B
02:02:57,project6supersorter3400-web-1,35.03%,96.34MiB / 15.59GiB,1.26GB / 4.11GB,885kB / 0B
02:02:59,project6supersorter3400-web-1,35.95%,96.11MiB / 15.59GiB,1.26GB / 4.11GB,885kB / 0B
02:03:01,project6supersorter3400-web-1,28.09%,96.03MiB / 15.59GiB,1.26GB / 4.12GB,885kB / 0B
02:03:03,project6supersorter3400-web-1,26.97%,97.35MiB / 15.59GiB,1.27GB / 4.12GB,885kB / 0B
02:03:06,project6supersorter3400-web-1,24.93%,96.8MiB / 15.59GiB,1.27GB / 4.12GB,885kB / 0B
02:03:08,project6supersorter3400-web-1,25.12%,99.7MiB / 15.59GiB,1.27GB / 4.13GB,885kB / 0B
02:03:10,project6supersorter3400-web-1,34.46%,101.4MiB / 15.59GiB,1.27GB / 4.13GB,885kB / 0B
02:03:12,project6supersorter3400-web-1,29.17%,94.87MiB / 15.59GiB,1.27GB / 4.14GB,885kB / 0B
02:03:15,project6supersorter3400-web-1,36.14%,95.09MiB / 15.59GiB,1.27GB / 4.14GB,885kB / 0B
02:03:17,project6supersorter3400-web-1,13.62%,95.38MiB / 15.59GiB,1.27GB / 4.15GB,885kB / 0B
02:03:19,project6supersorter3400-web-1,25.08%,95.26MiB / 15.59GiB,1.28GB / 4.15GB,885kB / 0B
02:03:21,project6supersorter3400-web-1,16.14%,93.81MiB / 15.59GiB,1.28GB / 4.15GB,885kB / 0B
02:03:23,project6supersorter3400-web-1,25.95%,92.89MiB / 15.59GiB,1.28GB / 4.16GB,885kB / 0B
02:03:26,project6supersorter3400-web-1,21.85%,94.23MiB / 15.59GiB,1.28GB / 4.16GB,885kB / 0B
02:03:28,project6supersorter3400-web-1,17.90%,95.34MiB / 15.59GiB,1.28GB / 4.17GB,885kB / 0B
02:03:30,project6supersorter3400-web-1,14.01%,97.86MiB / 15.59GiB,1.28GB / 4.17GB,885kB / 0B
02:03:32,project6supersorter3400-web-1,21.72%,90.11MiB / 15.59GiB,1.28GB / 4.17GB,885kB / 0B
02:03:35,project6supersorter3400-web-1,14.66%,91.21MiB / 15.59GiB,1.28GB / 4.18GB,885kB / 0B
02:03:37,project6supersorter3400-web-1,32.16%,91MiB / 15.59GiB,1.29GB / 4.18GB,885kB / 0B
02:03:39,project6supersorter3400-web-1,10.04%,93.04MiB / 15.59GiB,1.29GB / 4.18GB,885kB / 0B
02:03:41,project6supersorter3400-web-1,27.13%,95.35MiB / 15.59GiB,1.29GB / 4.19GB,885kB / 0B
02:03:43,project6supersorter3400-web-1,20.31%,95.1MiB / 15.59GiB,1.29GB / 4.19GB,885kB / 0B
02:03:46,project6supersorter3400-web-1,22.76%,96.41MiB / 15.59GiB,1.29GB / 4.2GB,885kB / 0B
02:03:48,project6supersorter3400-web-1,16.10%,92.77MiB / 15.59GiB,1.29GB / 4.2GB,885kB / 0B
02:03:50,project6supersorter3400-web-1,24.72%,93.31MiB / 15.59GiB,1.29GB / 4.2GB,885kB / 0B
02:03:52,project6supersorter3400-web-1,18.99%,92.98MiB / 15.59GiB,1.29GB / 4.21GB,885kB / 0B
02:03:55,project6supersorter3400-web-1,14.81%,93.96MiB / 15.59GiB,1.29GB / 4.21GB,885kB / 0B
02:03:57,project6supersorter3400-web-1,14.94%,95.79MiB / 15.59GiB,1.3GB / 4.22GB,885kB / 0B
02:03:59,project6supersorter3400-web-1,25.43%,95.39MiB / 15.59GiB,1.3GB / 4.22GB,885kB / 0B
02:04:01,project6supersorter3400-web-1,43.58%,94.46MiB / 15.59GiB,1.3GB / 4.23GB,885kB / 0B
02:04:03,project6supersorter3400-web-1,26.50%,94.63MiB / 15.59GiB,1.3GB / 4.23GB,885kB / 0B
02:04:06,project6supersorter3400-web-1,45.90%,96.06MiB / 15.59GiB,1.3GB / 4.24GB,885kB / 0B
02:04:08,project6supersorter3400-web-1,13.42%,93.12MiB / 15.59GiB,1.3GB / 4.24GB,885kB / 0B
02:04:10,project6supersorter3400-web-1,20.73%,92.65MiB / 15.59GiB,1.31GB / 4.25GB,885kB / 0B
02:04:12,project6supersorter3400-web-1,24.65%,94.73MiB / 15.59GiB,1.31GB / 4.25GB,885kB / 0B
02:04:15,project6supersorter3400-web-1,33.62%,96.26MiB / 15.59GiB,1.31GB / 4.26GB,885kB / 0B
02:04:17,project6supersorter3400-web-1,19.84%,96.52MiB / 15.59GiB,1.31GB / 4.26GB,885kB / 0B
02:04:19,project6supersorter3400-web-1,30.94%,97.05MiB / 15.59GiB,1.31GB / 4.27GB,885kB / 0B
02:04:21,project6supersorter3400-web-1,12.71%,98.17MiB / 15.59GiB,1.31GB / 4.27GB,885kB / 0B
02:04:23,project6supersorter3400-web-1,21.22%,98.2MiB / 15.59GiB,1.31GB / 4.28GB,885kB / 0B
02:04:26,project6supersorter3400-web-1,36.20%,102.1MiB / 15.59GiB,1.32GB / 4.28GB,885kB / 0B
02:04:28,project6supersorter3400-web-1,12.93%,102MiB / 15.59GiB,1.32GB / 4.29GB,885kB / 0B
02:04:30,project6supersorter3400-web-1,23.56%,100.3MiB / 15.59GiB,1.32GB / 4.29GB,885kB / 0B
02:04:32,project6supersorter3400-web-1,15.70%,98.01MiB / 15.59GiB,1.32GB / 4.29GB,885kB / 0B
02:04:35,project6supersorter3400-web-1,22.16%,96.42MiB / 15.59GiB,1.32GB / 4.3GB,885kB / 0B
02:04:37,project6supersorter3400-web-1,26.47%,99.39MiB / 15.59GiB,1.32GB / 4.3GB,885kB / 0B
02:04:39,project6supersorter3400-web-1,26.53%,100.6MiB / 15.59GiB,1.32GB / 4.31GB,885kB / 0B
02:04:41,project6supersorter3400-web-1,35.52%,101.7MiB / 15.59GiB,1.33GB / 4.31GB,885kB / 0B
02:04:43,project6supersorter3400-web-1,4.85%,103.3MiB / 15.59GiB,1.33GB / 4.31GB,885kB / 0B
02:04:46,project6supersorter3400-web-1,36.63%,104.8MiB / 15.59GiB,1.33GB / 4.32GB,885kB / 0B
02:04:48,project6supersorter3400-web-1,29.23%,105.4MiB / 15.59GiB,1.33GB / 4.32GB,885kB / 0B
02:04:50,project6supersorter3400-web-1,36.90%,107.4MiB / 15.59GiB,1.33GB / 4.33GB,885kB / 0B
02:04:52,project6supersorter3400-web-1,31.88%,101.6MiB / 15.59GiB,1.33GB / 4.34GB,885kB / 0B
02:04:55,project6supersorter3400-web-1,25.74%,102.4MiB / 15.59GiB,1.33GB / 4.34GB,885kB / 0B
02:04:57,project6supersorter3400-web-1,25.68%,102.4MiB / 15.59GiB,1.33GB / 4.34GB,885kB / 0B
02:04:59,project6supersorter3400-web-1,33.04%,98.66MiB / 15.59GiB,1.34GB / 4.35GB,885kB / 0B
02:05:01,project6supersorter3400-web-1,23.80%,101.3MiB / 15.59GiB,1.34GB / 4.35GB,885kB / 0B
02:05:03,project6supersorter3400-web-1,34.41%,103.4MiB / 15.59GiB,1.34GB / 4.36GB,885kB / 0B
02:05:06,project6supersorter3400-web-1,27.20%,106.1MiB / 15.59GiB,1.34GB / 4.36GB,885kB / 0B
02:05:08,project6supersorter3400-web-1,19.53%,103MiB / 15.59GiB,1.34GB / 4.37GB,885kB / 0B
02:05:10,project6supersorter3400-web-1,34.72%,102.6MiB / 15.59GiB,1.34GB / 4.37GB,885kB / 0B
02:05:12,project6supersorter3400-web-1,24.10%,99.96MiB / 15.59GiB,1.35GB / 4.38GB,885kB / 0B
02:05:15,project6supersorter3400-web-1,20.88%,102.4MiB / 15.59GiB,1.35GB / 4.38GB,885kB / 0B
02:05:17,project6supersorter3400-web-1,14.14%,93.86MiB / 15.59GiB,1.35GB / 4.38GB,885kB / 0B
02:05:19,project6supersorter3400-web-1,20.00%,93.19MiB / 15.59GiB,1.35GB / 4.39GB,885kB / 0B
02:05:21,project6supersorter3400-web-1,36.80%,91.89MiB / 15.59GiB,1.35GB / 4.39GB,885kB / 0B
02:05:23,project6supersorter3400-web-1,8.90%,93.17MiB / 15.59GiB,1.35GB / 4.4GB,885kB / 0B
02:05:26,project6supersorter3400-web-1,35.88%,93.57MiB / 15.59GiB,1.35GB / 4.4GB,885kB / 0B
02:05:28,project6supersorter3400-web-1,21.00%,95.38MiB / 15.59GiB,1.35GB / 4.41GB,885kB / 0B
02:05:30,project6supersorter3400-web-1,16.95%,97.34MiB / 15.59GiB,1.35GB / 4.41GB,885kB / 0B
02:05:32,project6supersorter3400-web-1,36.06%,100.4MiB / 15.59GiB,1.36GB / 4.41GB,885kB / 0B
02:05:35,project6supersorter3400-web-1,25.39%,101.4MiB / 15.59GiB,1.36GB / 4.42GB,885kB / 0B
02:05:37,project6supersorter3400-web-1,13.86%,98.39MiB / 15.59GiB,1.36GB / 4.42GB,885kB / 0B
02:05:39,project6supersorter3400-web-1,18.67%,101MiB / 15.59GiB,1.36GB / 4.43GB,885kB / 0B
02:05:41,project6supersorter3400-web-1,35.69%,101.5MiB / 15.59GiB,1.36GB / 4.43GB,885kB / 0B
02:05:43,project6supersorter3400-web-1,33.17%,99.06MiB / 15.59GiB,1.36GB / 4.44GB,885kB / 0B
02:05:46,project6supersorter3400-web-1,30.04%,100.4MiB / 15.59GiB,1.36GB / 4.44GB,885kB / 0B
02:05:48,project6supersorter3400-web-1,34.47%,99.25MiB / 15.59GiB,1.37GB / 4.45GB,885kB / 0B
02:05:50,project6supersorter3400-web-1,6.57%,95.3MiB / 15.59GiB,1.37GB / 4.45GB,885kB / 0B
02:05:52,project6supersorter3400-web-1,13.90%,96.81MiB / 15.59GiB,1.37GB / 4.45GB,885kB / 0B
02:05:55,project6supersorter3400-web-1,24.76%,100.9MiB / 15.59GiB,1.37GB / 4.46GB,885kB / 0B
02:05:57,project6supersorter3400-web-1,30.80%,101.3MiB / 15.59GiB,1.37GB / 4.46GB,885kB / 0B
02:05:59,project6supersorter3400-web-1,29.78%,101.4MiB / 15.59GiB,1.37GB / 4.47GB,885kB / 0B
02:06:01,project6supersorter3400-web-1,14.07%,101.7MiB / 15.59GiB,1.37GB / 4.47GB,885kB / 0B
02:06:04,project6supersorter3400-web-1,21.93%,101.1MiB / 15.59GiB,1.38GB / 4.48GB,885kB / 0B
02:06:06,project6supersorter3400-web-1,19.66%,95.16MiB / 15.59GiB,1.38GB / 4.48GB,885kB / 0B
02:06:08,project6supersorter3400-web-1,7.32%,95.53MiB / 15.59GiB,1.38GB / 4.48GB,885kB / 0B
02:06:10,project6supersorter3400-web-1,27.56%,96.02MiB / 15.59GiB,1.38GB / 4.48GB,885kB / 0B
02:06:12,project6supersorter3400-web-1,29.22%,94.89MiB / 15.59GiB,1.38GB / 4.49GB,885kB / 0B
02:06:15,project6supersorter3400-web-1,26.73%,98.72MiB / 15.59GiB,1.38GB / 4.5GB,885kB / 0B
02:06:17,project6supersorter3400-web-1,14.15%,98.88MiB / 15.59GiB,1.38GB / 4.5GB,885kB / 0B
02:06:19,project6supersorter3400-web-1,13.62%,101.3MiB / 15.59GiB,1.38GB / 4.5GB,885kB / 0B
02:06:21,project6supersorter3400-web-1,24.22%,100.3MiB / 15.59GiB,1.38GB / 4.51GB,885kB / 0B
02:06:24,project6supersorter3400-web-1,13.30%,99.43MiB / 15.59GiB,1.39GB / 4.51GB,885kB / 0B
02:06:26,project6supersorter3400-web-1,36.28%,99.5MiB / 15.59GiB,1.39GB / 4.51GB,885kB / 0B
02:06:28,project6supersorter3400-web-1,12.30%,100.4MiB / 15.59GiB,1.39GB / 4.52GB,885kB / 0B
02:06:30,project6supersorter3400-web-1,25.67%,102.2MiB / 15.59GiB,1.39GB / 4.52GB,885kB / 0B
02:06:32,project6supersorter3400-web-1,14.51%,100.3MiB / 15.59GiB,1.39GB / 4.52GB,885kB / 0B
02:06:35,project6supersorter3400-web-1,15.56%,99.82MiB / 15.59GiB,1.39GB / 4.53GB,885kB / 0B
02:06:37,project6supersorter3400-web-1,17.87%,97.15MiB / 15.59GiB,1.39GB / 4.53GB,885kB / 0B
02:06:39,project6supersorter3400-web-1,33.52%,95.74MiB / 15.59GiB,1.39GB / 4.54GB,885kB / 0B
02:06:41,project6supersorter3400-web-1,28.87%,96.6MiB / 15.59GiB,1.4GB / 4.54GB,885kB / 0B
02:06:44,project6supersorter3400-web-1,17.94%,97.95MiB / 15.59GiB,1.4GB / 4.55GB,885kB / 0B
02:06:46,project6supersorter3400-web-1,19.89%,101.6MiB / 15.59GiB,1.4GB / 4.55GB,885kB / 0B
02:06:48,project6supersorter3400-web-1,23.43%,98.92MiB / 15.59GiB,1.4GB / 4.56GB,885kB / 0B
02:06:50,project6supersorter3400-web-1,6.94%,99.9MiB / 15.59GiB,1.4GB / 4.56GB,885kB / 0B
02:06:52,project6supersorter3400-web-1,19.10%,99.34MiB / 15.59GiB,1.4GB / 4.56GB,885kB / 0B
02:06:55,project6supersorter3400-web-1,20.29%,99.48MiB / 15.59GiB,1.4GB / 4.56GB,885kB / 0B
02:06:57,project6supersorter3400-web-1,22.12%,98.11MiB / 15.59GiB,1.4GB / 4.57GB,885kB / 0B
02:06:59,project6supersorter3400-web-1,29.86%,98.3MiB / 15.59GiB,1.4GB / 4.57GB,885kB / 0B
02:07:01,project6supersorter3400-web-1,13.26%,98.53MiB / 15.59GiB,1.41GB / 4.58GB,885kB / 0B
02:07:03,project6supersorter3400-web-1,19.99%,99.43MiB / 15.59GiB,1.41GB / 4.58GB,885kB / 0B
02:07:06,project6supersorter3400-web-1,31.24%,98.37MiB / 15.59GiB,1.41GB / 4.59GB,885kB / 0B
02:07:08,project6supersorter3400-web-1,1.70%,99.14MiB / 15.59GiB,1.41GB / 4.59GB,885kB / 0B
02:07:10,project6supersorter3400-web-1,17.35%,99.07MiB / 15.59GiB,1.41GB / 4.59GB,885kB / 0B
02:07:12,project6supersorter3400-web-1,22.79%,99.24MiB / 15.59GiB,1.41GB / 4.59GB,885kB / 0B
02:07:15,project6supersorter3400-web-1,18.53%,98.01MiB / 15.59GiB,1.41GB / 4.59GB,885kB / 0B
02:07:17,project6supersorter3400-web-1,20.88%,98.85MiB / 15.59GiB,1.41GB / 4.6GB,885kB / 0B
02:07:19,project6supersorter3400-web-1,28.86%,100.1MiB / 15.59GiB,1.41GB / 4.6GB,885kB / 0B
02:07:21,project6supersorter3400-web-1,34.11%,102.1MiB / 15.59GiB,1.42GB / 4.61GB,885kB / 0B
02:07:24,project6supersorter3400-web-1,25.21%,101.4MiB / 15.59GiB,1.42GB / 4.61GB,885kB / 0B
02:07:26,project6supersorter3400-web-1,34.28%,102.5MiB / 15.59GiB,1.42GB / 4.62GB,885kB / 0B
02:07:28,project6supersorter3400-web-1,14.14%,103.8MiB / 15.59GiB,1.42GB / 4.62GB,885kB / 0B
02:07:30,project6supersorter3400-web-1,20.76%,103.5MiB / 15.59GiB,1.42GB / 4.63GB,885kB / 0B
02:07:32,project6supersorter3400-web-1,16.99%,102MiB / 15.59GiB,1.42GB / 4.63GB,885kB / 0B
02:07:35,project6supersorter3400-web-1,27.86%,99.83MiB / 15.59GiB,1.42GB / 4.63GB,885kB / 0B
02:07:37,project6supersorter3400-web-1,22.96%,100.4MiB / 15.59GiB,1.42GB / 4.64GB,885kB / 0B
02:07:39,project6supersorter3400-web-1,15.13%,100.2MiB / 15.59GiB,1.43GB / 4.64GB,885kB / 0B
02:07:41,project6supersorter3400-web-1,22.85%,100.3MiB / 15.59GiB,1.43GB / 4.65GB,885kB / 0B
02:07:44,project6supersorter3400-web-1,31.26%,101.8MiB / 15.59GiB,1.43GB / 4.65GB,885kB / 0B
02:07:46,project6supersorter3400-web-1,19.71%,99.57MiB / 15.59GiB,1.43GB / 4.66GB,885kB / 0B
02:07:48,project6supersorter3400-web-1,33.09%,101.1MiB / 15.59GiB,1.43GB / 4.66GB,885kB / 0B
02:07:50,project6supersorter3400-web-1,12.77%,100.6MiB / 15.59GiB,1.43GB / 4.67GB,885kB / 0B
02:07:52,project6supersorter3400-web-1,34.67%,104.1MiB / 15.59GiB,1.43GB / 4.67GB,885kB / 0B
02:07:55,project6supersorter3400-web-1,2.86%,103.4MiB / 15.59GiB,1.44GB / 4.67GB,885kB / 0B
02:07:57,project6supersorter3400-web-1,24.40%,102.2MiB / 15.59GiB,1.44GB / 4.68GB,885kB / 0B
02:07:59,project6supersorter3400-web-1,7.79%,101.3MiB / 15.59GiB,1.44GB / 4.68GB,885kB / 0B
02:08:01,project6supersorter3400-web-1,19.97%,101.6MiB / 15.59GiB,1.44GB / 4.68GB,885kB / 0B
02:08:04,project6supersorter3400-web-1,13.50%,96.95MiB / 15.59GiB,1.44GB / 4.69GB,885kB / 0B
02:08:06,project6supersorter3400-web-1,27.80%,95.75MiB / 15.59GiB,1.44GB / 4.69GB,885kB / 0B
02:08:08,project6supersorter3400-web-1,33.51%,97.29MiB / 15.59GiB,1.44GB / 4.69GB,885kB / 0B
02:08:10,project6supersorter3400-web-1,21.94%,98.96MiB / 15.59GiB,1.44GB / 4.7GB,885kB / 0B
02:08:12,project6supersorter3400-web-1,27.40%,101MiB / 15.59GiB,1.44GB / 4.7GB,885kB / 0B
02:08:15,project6supersorter3400-web-1,31.25%,101.8MiB / 15.59GiB,1.45GB / 4.71GB,885kB / 0B
02:08:17,project6supersorter3400-web-1,35.31%,105.1MiB / 15.59GiB,1.45GB / 4.71GB,885kB / 0B
02:08:19,project6supersorter3400-web-1,20.54%,106.4MiB / 15.59GiB,1.45GB / 4.72GB,885kB / 0B
02:08:21,project6supersorter3400-web-1,27.58%,104.1MiB / 15.59GiB,1.45GB / 4.72GB,885kB / 0B
02:08:24,project6supersorter3400-web-1,28.19%,101.3MiB / 15.59GiB,1.45GB / 4.73GB,885kB / 0B
02:08:26,project6supersorter3400-web-1,26.94%,103.2MiB / 15.59GiB,1.45GB / 4.73GB,885kB / 0B
02:08:28,project6supersorter3400-web-1,42.41%,105.6MiB / 15.59GiB,1.46GB / 4.74GB,885kB / 0B
02:08:30,project6supersorter3400-web-1,14.54%,107.2MiB / 15.59GiB,1.46GB / 4.74GB,885kB / 0B
02:08:32,project6supersorter3400-web-1,25.00%,105.4MiB / 15.59GiB,1.46GB / 4.75GB,885kB / 0B
02:08:35,project6supersorter3400-web-1,29.93%,107.1MiB / 15.59GiB,1.46GB / 4.75GB,885kB / 0B
02:08:37,project6supersorter3400-web-1,29.55%,104.6MiB / 15.59GiB,1.46GB / 4.75GB,885kB / 0B
02:08:39,project6supersorter3400-web-1,14.52%,106MiB / 15.59GiB,1.46GB / 4.76GB,885kB / 0B
02:08:41,project6supersorter3400-web-1,26.65%,103.8MiB / 15.59GiB,1.46GB / 4.76GB,885kB / 0B
02:08:44,project6supersorter3400-web-1,25.95%,98.23MiB / 15.59GiB,1.46GB / 4.77GB,885kB / 0B
02:08:46,project6supersorter3400-web-1,29.34%,101.5MiB / 15.59GiB,1.47GB / 4.77GB,885kB / 0B
02:08:48,project6supersorter3400-web-1,7.91%,103.6MiB / 15.59GiB,1.47GB / 4.78GB,885kB / 0B
02:08:50,project6supersorter3400-web-1,36.37%,104.1MiB / 15.59GiB,1.47GB / 4.78GB,885kB / 0B
02:08:52,project6supersorter3400-web-1,27.55%,102.6MiB / 15.59GiB,1.47GB / 4.78GB,885kB / 0B
02:08:55,project6supersorter3400-web-1,16.20%,103.2MiB / 15.59GiB,1.47GB / 4.79GB,885kB / 0B
02:08:57,project6supersorter3400-web-1,25.84%,98.54MiB / 15.59GiB,1.47GB / 4.79GB,885kB / 0B
02:08:59,project6supersorter3400-web-1,22.79%,99.66MiB / 15.59GiB,1.47GB / 4.8GB,885kB / 0B
02:09:01,project6supersorter3400-web-1,22.49%,98.16MiB / 15.59GiB,1.47GB / 4.8GB,885kB / 0B
02:09:03,project6supersorter3400-web-1,19.96%,98.71MiB / 15.59GiB,1.48GB / 4.81GB,885kB / 0B
02:09:06,project6supersorter3400-web-1,32.89%,97.16MiB / 15.59GiB,1.48GB / 4.81GB,885kB / 0B
02:09:08,project6supersorter3400-web-1,27.91%,96.17MiB / 15.59GiB,1.48GB / 4.82GB,885kB / 0B
02:09:10,project6supersorter3400-web-1,19.57%,98.56MiB / 15.59GiB,1.48GB / 4.82GB,885kB / 0B
02:09:12,project6supersorter3400-web-1,35.88%,101.8MiB / 15.59GiB,1.48GB / 4.83GB,885kB / 0B
02:09:15,project6supersorter3400-web-1,31.74%,103MiB / 15.59GiB,1.48GB / 4.83GB,885kB / 0B
02:09:17,project6supersorter3400-web-1,28.17%,102.7MiB / 15.59GiB,1.49GB / 4.84GB,885kB / 0B
02:09:19,project6supersorter3400-web-1,13.11%,103.5MiB / 15.59GiB,1.49GB / 4.84GB,885kB / 0B
02:09:21,project6supersorter3400-web-1,17.07%,105.3MiB / 15.59GiB,1.49GB / 4.84GB,885kB / 0B
02:09:24,project6supersorter3400-web-1,36.93%,98.62MiB / 15.59GiB,1.49GB / 4.85GB,885kB / 0B
02:09:26,project6supersorter3400-web-1,31.63%,102.2MiB / 15.59GiB,1.49GB / 4.85GB,885kB / 0B
02:09:28,project6supersorter3400-web-1,28.97%,99.16MiB / 15.59GiB,1.49GB / 4.86GB,885kB / 0B
02:09:30,project6supersorter3400-web-1,37.28%,98.71MiB / 15.59GiB,1.49GB / 4.86GB,885kB / 0B
02:09:32,project6supersorter3400-web-1,30.94%,101.1MiB / 15.59GiB,1.5GB / 4.87GB,885kB / 0B
02:09:35,project6supersorter3400-web-1,19.62%,103.5MiB / 15.59GiB,1.5GB / 4.87GB,885kB / 0B
02:09:37,project6supersorter3400-web-1,13.36%,104.7MiB / 15.59GiB,1.5GB / 4.88GB,885kB / 0B
02:09:39,project6supersorter3400-web-1,24.48%,103.9MiB / 15.59GiB,1.5GB / 4.88GB,885kB / 0B
02:09:41,project6supersorter3400-web-1,8.40%,97.24MiB / 15.59GiB,1.5GB / 4.88GB,885kB / 0B
02:09:44,project6supersorter3400-web-1,19.95%,96.71MiB / 15.59GiB,1.5GB / 4.88GB,885kB / 0B
02:09:46,project6supersorter3400-web-1,27.65%,98.13MiB / 15.59GiB,1.5GB / 4.89GB,885kB / 0B
02:09:48,project6supersorter3400-web-1,26.21%,100.4MiB / 15.59GiB,1.5GB / 4.89GB,885kB / 0B
02:09:50,project6supersorter3400-web-1,37.97%,102.5MiB / 15.59GiB,1.5GB / 4.9GB,885kB / 0B
02:09:52,project6supersorter3400-web-1,33.78%,103.2MiB / 15.59GiB,1.51GB / 4.91GB,885kB / 0B
02:09:55,project6supersorter3400-web-1,14.59%,102.3MiB / 15.59GiB,1.51GB / 4.91GB,885kB / 0B
02:09:57,project6supersorter3400-web-1,21.39%,103MiB / 15.59GiB,1.51GB / 4.91GB,885kB / 0B
02:09:59,project6supersorter3400-web-1,32.36%,99.88MiB / 15.59GiB,1.51GB / 4.92GB,885kB / 0B
02:10:01,project6supersorter3400-web-1,27.30%,102.5MiB / 15.59GiB,1.51GB / 4.93GB,885kB / 0B
02:10:04,project6supersorter3400-web-1,22.24%,99.83MiB / 15.59GiB,1.51GB / 4.93GB,885kB / 0B
02:10:06,project6supersorter3400-web-1,11.57%,98.54MiB / 15.59GiB,1.51GB / 4.93GB,885kB / 0B
02:10:08,project6supersorter3400-web-1,27.41%,98.97MiB / 15.59GiB,1.52GB / 4.94GB,885kB / 0B
02:10:10,project6supersorter3400-web-1,13.23%,101.6MiB / 15.59GiB,1.52GB / 4.94GB,885kB / 0B
02:10:12,project6supersorter3400-web-1,27.99%,104.3MiB / 15.59GiB,1.52GB / 4.95GB,885kB / 0B
02:10:15,project6supersorter3400-web-1,19.85%,101.6MiB / 15.59GiB,1.52GB / 4.95GB,885kB / 0B
02:10:17,project6supersorter3400-web-1,20.73%,104.4MiB / 15.59GiB,1.52GB / 4.96GB,885kB / 0B
02:10:19,project6supersorter3400-web-1,22.32%,98.49MiB / 15.59GiB,1.52GB / 4.96GB,885kB / 0B
02:10:21,project6supersorter3400-web-1,16.86%,99.04MiB / 15.59GiB,1.52GB / 4.96GB,885kB / 0B
02:10:24,project6supersorter3400-web-1,19.81%,98.45MiB / 15.59GiB,1.53GB / 4.97GB,885kB / 0B
02:10:26,project6supersorter3400-web-1,14.21%,100.7MiB / 15.59GiB,1.53GB / 4.97GB,885kB / 0B
02:10:28,project6supersorter3400-web-1,16.58%,100.4MiB / 15.59GiB,1.53GB / 4.98GB,885kB / 0B
02:10:30,project6supersorter3400-web-1,19.16%,101.7MiB / 15.59GiB,1.53GB / 4.98GB,885kB / 0B
02:10:32,project6supersorter3400-web-1,26.32%,102.1MiB / 15.59GiB,1.53GB / 4.98GB,885kB / 0B
02:10:35,project6supersorter3400-web-1,20.16%,103.2MiB / 15.59GiB,1.53GB / 4.99GB,885kB / 0B
02:10:37,project6supersorter3400-web-1,19.26%,102.9MiB / 15.59GiB,1.53GB / 4.99GB,885kB / 0B
02:10:39,project6supersorter3400-web-1,23.03%,100.5MiB / 15.59GiB,1.53GB / 5GB,885kB / 0B
02:10:41,project6supersorter3400-web-1,7.47%,98.67MiB / 15.59GiB,1.53GB / 5GB,885kB / 0B
02:10:44,project6supersorter3400-web-1,8.86%,97.43MiB / 15.59GiB,1.54GB / 5GB,885kB / 0B
02:10:46,project6supersorter3400-web-1,9.58%,98.61MiB / 15.59GiB,1.54GB / 5GB,885kB / 0B
02:10:48,project6supersorter3400-web-1,17.32%,97.86MiB / 15.59GiB,1.54GB / 5.01GB,885kB / 0B
02:10:50,project6supersorter3400-web-1,17.93%,99.12MiB / 15.59GiB,1.54GB / 5.01GB,885kB / 0B
02:10:52,project6supersorter3400-web-1,14.86%,96.76MiB / 15.59GiB,1.54GB / 5.01GB,885kB / 0B
02:10:55,project6supersorter3400-web-1,29.31%,97.41MiB / 15.59GiB,1.54GB / 5.02GB,885kB / 0B
02:10:57,project6supersorter3400-web-1,26.39%,98.7MiB / 15.59GiB,1.54GB / 5.02GB,885kB / 0B
02:10:59,project6supersorter3400-web-1,30.99%,99MiB / 15.59GiB,1.54GB / 5.03GB,885kB / 0B
02:11:01,project6supersorter3400-web-1,28.82%,99.11MiB / 15.59GiB,1.54GB / 5.03GB,885kB / 0B
02:11:04,project6supersorter3400-web-1,28.17%,100.2MiB / 15.59GiB,1.55GB / 5.04GB,885kB / 0B
